iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SVC","SERVICE PROPERTIES TRUST","Real Estate","Equity","15,832,619.60","0.02","15,832,619.60","4,337,704.00","3.65","United States","NASDAQ","USD","1.00","USD","-"
"MCB","METROPOLITAN BANK HOLDING CORP","Financials","Equity","15,813,760.09","0.02","15,813,760.09","284,369.00","55.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EGY","VAALCO ENERGY INC","Energy","Equity","15,781,231.50","0.02","15,781,231.50","2,674,785.00","5.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DXPE","DXP ENTERPRISES INC","Industrials","Equity","15,756,261.25","0.02","15,756,261.25","320,575.00","49.15","United States","NASDAQ","USD","1.00","USD","-"
"MTUS","METALLUS INC","Materials","Equity","15,748,660.63","0.02","15,748,660.63","1,094,417.00","14.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMRE","COSTAMARE INC","Industrials","Equity","15,704,443.70","0.02","15,704,443.70","1,117,754.00","14.05","Monaco","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"IMNM","IMMUNOME INC","Health Care","Equity","15,705,686.20","0.02","15,705,686.20","1,341,220.00","11.71","United States","NASDAQ","USD","1.00","USD","-"
"CASS","CASS INFORMATION SYSTEMS INC","Financials","Equity","15,689,332.91","0.02","15,689,332.91","379,979.00","41.29","United States","NASDAQ","USD","1.00","USD","-"
"SGHC","SUPER GROUP LTD","Consumer Discretionary","Equity","15,659,394.73","0.02","15,659,394.73","3,791,621.00","4.13","Guernsey","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FMNB","FARMERS NATIONAL BANC CORP","Financials","Equity","15,646,454.80","0.02","15,646,454.80","1,048,690.00","14.92","United States","NASDAQ","USD","1.00","USD","-"
"RYI","RYERSON HOLDING CORP","Materials","Equity","15,587,802.80","0.02","15,587,802.80","728,402.00","21.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNDT","CONDUENT INC","Industrials","Equity","15,549,298.10","0.02","15,549,298.10","4,202,513.00","3.70","United States","NASDAQ","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","15,526,757.86","0.02","15,526,757.86","3,688,066.00","4.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPF","CENTRAL PACIFIC FINANCIAL CORP","Financials","Equity","15,498,845.70","0.02","15,498,845.70","535,366.00","28.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCNE","CNB FINANCIAL CORP","Financials","Equity","15,482,259.00","0.02","15,482,259.00","610,740.00","25.35","United States","NASDAQ","USD","1.00","USD","-"
"FOR","FORESTAR GROUP INC","Real Estate","Equity","15,331,454.08","0.02","15,331,454.08","486,404.00","31.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SWBI","SMITH WESSON BRANDS INC","Consumer Discretionary","Equity","15,335,229.00","0.02","15,335,229.00","1,179,633.00","13.00","United States","NASDAQ","USD","1.00","USD","-"
"KGS","KODIAK GAS SERVICES INC","Energy","Equity","15,314,505.72","0.02","15,314,505.72","493,062.00","31.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCW","MISTER CAR WASH INC","Consumer Discretionary","Equity","15,315,287.40","0.02","15,315,287.40","2,430,998.00","6.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMP","STANDARD MOTOR PRODUCTS INC","Consumer Discretionary","Equity","15,293,633.62","0.02","15,293,633.62","524,833.00","29.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HCKT","HACKETT GROUP INC","Information Technology","Equity","15,287,912.16","0.02","15,287,912.16","603,788.00","25.32","United States","NASDAQ","USD","1.00","USD","-"
"VTS","VITESSE ENERGY INC","Energy","Equity","15,285,722.58","0.02","15,285,722.58","613,638.00","24.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STER","STERLING CHECK CORP","Industrials","Equity","15,263,043.52","0.02","15,263,043.52","864,272.00","17.66","United States","NASDAQ","USD","1.00","USD","-"
"TRST","TRUSTCO BANK CORP","Financials","Equity","15,252,948.40","0.02","15,252,948.40","455,720.00","33.47","United States","NASDAQ","USD","1.00","USD","-"
"THFF","FIRST FINANCIAL CORPORATION INDIAN","Financials","Equity","15,233,768.76","0.02","15,233,768.76","355,348.00","42.87","United States","NASDAQ","USD","1.00","USD","-"
"NTGR","NETGEAR INC","Information Technology","Equity","15,232,817.70","0.02","15,232,817.70","726,410.00","20.97","United States","NASDAQ","USD","1.00","USD","-"
"ABUS","ARBUTUS BIOPHARMA CORP","Health Care","Equity","15,156,596.26","0.02","15,156,596.26","3,760,942.00","4.03","United States","NASDAQ","USD","1.00","USD","-"
"MAX","MEDIAALPHA INC CLASS A","Communication","Equity","15,128,835.12","0.02","15,128,835.12","783,066.00","19.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TYRA","TYRA BIOSCIENCES INC","Health Care","Equity","15,027,527.68","0.02","15,027,527.68","533,648.00","28.16","United States","NASDAQ","USD","1.00","USD","-"
"MLNK","MERIDIANLINK INC","Information Technology","Equity","14,988,046.74","0.02","14,988,046.74","706,317.00","21.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MSFUT","CASH COLLATERAL MSFUT USD","Cash and/or Derivatives","Cash Collateral and Margins","14,963,000.00","0.02","14,963,000.00","14,963,000.00","100.00","United States","-","USD","1.00","USD","Feb 01, 2009"
"EVLV","EVOLV TECHNOLOGIES HOLDINGS INC CL","Information Technology","Equity","14,921,835.38","0.02","14,921,835.38","3,345,703.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"NAPA","DUCKHORN PORTFOLIO INC","Consumer Staples","Equity","14,892,130.08","0.02","14,892,130.08","1,356,296.00","10.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WLDN","WILLDAN GROUP INC","Industrials","Equity","14,887,914.49","0.02","14,887,914.49","328,579.00","45.31","United States","NASDAQ","USD","1.00","USD","-"
"INDI","INDIE SEMICONDUCTOR INC CLASS A","Information Technology","Equity","14,881,168.80","0.02","14,881,168.80","4,203,720.00","3.54","United States","NASDAQ","USD","1.00","USD","-"
"SCHL","SCHOLASTIC CORP","Communication","Equity","14,885,551.10","0.02","14,885,551.10","602,410.00","24.71","United States","NASDAQ","USD","1.00","USD","-"
"IRWD","IRONWOOD PHARMA INC CLASS A","Health Care","Equity","14,850,514.56","0.02","14,850,514.56","3,639,832.00","4.08","United States","NASDAQ","USD","1.00","USD","-"
"OSPN","ONESPAN INC","Information Technology","Equity","14,783,349.00","0.02","14,783,349.00","984,900.00","15.01","United States","NASDAQ","USD","1.00","USD","-"
"PLOW","DOUGLAS DYNAMICS INC","Industrials","Equity","14,763,399.63","0.02","14,763,399.63","568,479.00","25.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GMRE","GLOBAL MEDICAL REIT INC","Real Estate","Equity","14,753,032.77","0.02","14,753,032.77","1,571,143.00","9.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NR","NEWPARK RESOURCES INC","Energy","Equity","14,730,180.78","0.02","14,730,180.78","2,107,322.00","6.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOVA","SUNNOVA ENERGY INTERNATIONAL INC","Utilities","Equity","14,725,241.82","0.02","14,725,241.82","2,826,342.00","5.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HTBI","HOMETRUST BANCSHARES INC","Financials","Equity","14,720,155.95","0.02","14,720,155.95","444,315.00","33.13","United States","NASDAQ","USD","1.00","USD","-"
"AXGN","AXOGEN INC","Health Care","Equity","14,689,778.24","0.02","14,689,778.24","1,106,158.00","13.28","United States","NASDAQ","USD","1.00","USD","-"
"KRUS","KURA SUSHI USA INC","Consumer Discretionary","Equity","14,660,444.76","0.02","14,660,444.76","154,061.00","95.16","United States","NASDAQ","USD","1.00","USD","-"
"TREE","LENDINGTREE INC","Financials","Equity","14,639,576.00","0.02","14,639,576.00","261,421.00","56.00","United States","NASDAQ","USD","1.00","USD","-"
"CMTG","CLAROS MORTGAGE TRUST INC","Financials","Equity","14,605,009.56","0.02","14,605,009.56","2,285,604.00","6.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHAT","PHATHOM PHARMACEUTICALS INC","Health Care","Equity","14,600,925.36","0.02","14,600,925.36","880,104.00","16.59","United States","NASDAQ","USD","1.00","USD","-"
"FSBC","FIVE STAR BANCORP","Financials","Equity","14,567,158.20","0.02","14,567,158.20","478,396.00","30.45","United States","NASDAQ","USD","1.00","USD","-"
"LPRO","OPEN LENDING CORP","Financials","Equity","14,477,993.35","0.02","14,477,993.35","2,627,585.00","5.51","United States","NASDAQ","USD","1.00","USD","-"
"SMBK","SMARTFINANCIAL INC","Financials","Equity","14,457,811.50","0.02","14,457,811.50","465,630.00","31.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STGW","STAGWELL INC CLASS A","Communication","Equity","14,449,637.46","0.02","14,449,637.46","2,247,222.00","6.43","United States","NASDAQ","USD","1.00","USD","-"
"ATEC","ALPHATEC HOLDNGS INC","Health Care","Equity","14,433,980.48","0.02","14,433,980.48","2,682,896.00","5.38","United States","NASDAQ","USD","1.00","USD","-"
"PGY","PAGAYA TECHNOLOGIES LTD CLASS A","Information Technology","Equity","14,418,815.64","0.02","14,418,815.64","1,207,606.00","11.94","United States","NASDAQ","USD","1.00","USD","-"
"GSBC","GREAT SOUTHERN BANCORP INC","Financials","Equity","14,409,833.63","0.02","14,409,833.63","255,811.00","56.33","United States","NASDAQ","USD","1.00","USD","-"
"HONE","HARBORONE BANCORP INC","Financials","Equity","14,416,502.40","0.02","14,416,502.40","1,085,580.00","13.28","United States","NASDAQ","USD","1.00","USD","-"
"IMXI","INTERNATIONAL MONEY EXPRESS INC","Financials","Equity","14,397,143.42","0.02","14,397,143.42","817,091.00","17.62","United States","NASDAQ","USD","1.00","USD","-"
"PGC","PEAPACK GLADSTONE FINANCIAL CORP","Financials","Equity","14,396,033.13","0.02","14,396,033.13","496,929.00","28.97","United States","NASDAQ","USD","1.00","USD","-"
"CTLP","CANTALOUPE INC","Financials","Equity","14,356,863.25","0.02","14,356,863.25","1,539,610.00","9.32","United States","NASDAQ","USD","1.00","USD","-"
"RVNC","REVANCE THERAPEUTICS INC","Health Care","Equity","14,344,554.44","0.02","14,344,554.44","2,711,636.00","5.29","United States","NASDAQ","USD","1.00","USD","-"
"SBGI","SINCLAIR INC CLASS A","Communication","Equity","14,286,389.65","0.02","14,286,389.65","855,985.00","16.69","United States","NASDAQ","USD","1.00","USD","-"
"CCO","CLEAR CHANNEL OUTDOOR HOLDINGS INC","Communication","Equity","14,259,246.57","0.02","14,259,246.57","9,319,769.00","1.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CEVA","CEVA INC","Information Technology","Equity","14,238,551.58","0.02","14,238,551.58","592,779.00","24.02","United States","NASDAQ","USD","1.00","USD","-"
"IBTA","IBOTTA INC CLASS A","Communication","Equity","14,232,926.20","0.02","14,232,926.20","198,895.00","71.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DEC","DIVERSIFIED ENERGY COMPANY PLC","Energy","Equity","14,213,234.75","0.02","14,213,234.75","1,209,637.00","11.75","United Kingdom","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ORC","ORCHID ISLAND CAPITAL INC","Financials","Equity","14,200,096.08","0.02","14,200,096.08","1,806,628.00","7.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YMAB","Y MABS THERAPEUTICS INC","Health Care","Equity","14,197,802.85","0.02","14,197,802.85","956,081.00","14.85","United States","NASDAQ","USD","1.00","USD","-"
"BHB","BAR HARBOR BANKSHARES","Financials","Equity","14,184,984.66","0.02","14,184,984.66","465,234.00","30.49","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ADPT","ADAPTIVE BIOTECHNOLOGIES CORP","Health Care","Equity","14,131,029.40","0.02","14,131,029.40","3,006,602.00","4.70","United States","NASDAQ","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","14,098,027.59","0.02","14,098,027.59","1,278,153.00","11.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARKO","ARKO","Consumer Discretionary","Equity","14,049,006.27","0.02","14,049,006.27","2,039,043.00","6.89","United States","NASDAQ","USD","1.00","USD","-"
"LAB","STANDARD BIOTOOLS INC","Health Care","Equity","13,987,808.80","0.02","13,987,808.80","7,602,070.00","1.84","United States","NASDAQ","USD","1.00","USD","-"
"STKL","SUNOPTA INC","Consumer Staples","Equity","13,961,519.04","0.02","13,961,519.04","2,374,408.00","5.88","Canada","NASDAQ","USD","1.00","USD","-"
"INOD","INNODATA INC","Industrials","Equity","13,940,917.60","0.02","13,940,917.60","718,604.00","19.40","United States","NASDAQ","USD","1.00","USD","-"
"WLFC","WILLIS LEASE FINANCE CORP","Industrials","Equity","13,936,830.18","0.02","13,936,830.18","73,658.00","189.21","United States","NASDAQ","USD","1.00","USD","-"
"ORIC","ORIC PHARMACEUTICALS INC","Health Care","Equity","13,924,929.59","0.02","13,924,929.59","1,598,729.00","8.71","United States","NASDAQ","USD","1.00","USD","-"
"ATRO","ASTRONICS CORP","Industrials","Equity","13,905,062.22","0.02","13,905,062.22","746,781.00","18.62","United States","NASDAQ","USD","1.00","USD","-"
"EYPT","EYEPOINT PHARMACEUTICALS INC","Health Care","Equity","13,907,393.25","0.02","13,907,393.25","1,293,711.00","10.75","United States","NASDAQ","USD","1.00","USD","-"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Real Estate","Equity","13,822,738.93","0.02","13,822,738.93","333,319.00","41.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THRY","THRYV HOLDINGS INC","Communication","Equity","13,811,820.66","0.02","13,811,820.66","813,417.00","16.98","United States","NASDAQ","USD","1.00","USD","-"
"OFIX","ORTHOFIX MEDICAL INC","Health Care","Equity","13,721,471.61","0.02","13,721,471.61","855,987.00","16.03","United States","NASDAQ","USD","1.00","USD","-"
"NFBK","NORTHFIELD BANCORP INC","Financials","Equity","13,688,541.36","0.02","13,688,541.36","1,146,444.00","11.94","United States","NASDAQ","USD","1.00","USD","-"
"RES","RPC INC","Energy","Equity","13,673,843.58","0.02","13,673,843.58","2,173,902.00","6.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATXS","ASTRIA THERAPEUTICS INC","Health Care","Equity","13,652,184.00","0.02","13,652,184.00","1,161,888.00","11.75","United States","NASDAQ","USD","1.00","USD","-"
"WEAV","WEAVE COMMUNICATIONS INC","Information Technology","Equity","13,646,819.52","0.02","13,646,819.52","1,024,536.00","13.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLP","SIMULATIONS PLUS INC","Health Care","Equity","13,604,100.00","0.02","13,604,100.00","397,200.00","34.25","United States","NASDAQ","USD","1.00","USD","-"
"GCMG","GCM GROSVENOR INC CLASS A","Financials","Equity","13,569,594.84","0.02","13,569,594.84","1,158,804.00","11.71","United States","NASDAQ","USD","1.00","USD","-"
"CCBG","CAPITAL CITY BANK INC","Financials","Equity","13,559,149.85","0.02","13,559,149.85","387,515.00","34.99","United States","NASDAQ","USD","1.00","USD","-"
"INST","INSTRUCTURE HOLDINGS INC","Information Technology","Equity","13,543,872.50","0.02","13,543,872.50","576,335.00","23.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMBC","AMBAC FINANCIAL GROUP INC","Financials","Equity","13,532,698.00","0.02","13,532,698.00","1,152,700.00","11.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PKST","PEAKSTONE REALTY TRUST CLASS E","Real Estate","Equity","13,504,750.44","0.02","13,504,750.44","967,389.00","13.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REAX","REAL BROKERAGE INC","Real Estate","Equity","13,500,660.81","0.02","13,500,660.81","2,532,957.00","5.33","Canada","NASDAQ","USD","1.00","USD","-"
"SIBN","SI BONE INC","Health Care","Equity","13,485,622.92","0.02","13,485,622.92","1,038,954.00","12.98","United States","NASDAQ","USD","1.00","USD","-"
"SRDX","SURMODICS INC","Health Care","Equity","13,489,106.40","0.02","13,489,106.40","352,380.00","38.28","United States","NASDAQ","USD","1.00","USD","-"
"SANA","SANA BIOTECHNOLOGY INC","Health Care","Equity","13,480,428.00","0.02","13,480,428.00","3,456,520.00","3.90","United States","NASDAQ","USD","1.00","USD","-"
"TIPT","TIPTREE INC","Financials","Equity","13,473,302.48","0.02","13,473,302.48","665,677.00","20.24","United States","NASDAQ","USD","1.00","USD","-"
"CAPR","CAPRICOR THERAPEUTICS INC","Health Care","Equity","13,463,368.46","0.02","13,463,368.46","668,489.00","20.14","United States","NASDAQ","USD","1.00","USD","-"
"MPB","MID PENN BANCORP INC","Financials","Equity","13,464,840.75","0.02","13,464,840.75","437,881.00","30.75","United States","NASDAQ","USD","1.00","USD","-"
"OLO","OLO INC CLASS A","Information Technology","Equity","13,430,542.30","0.02","13,430,542.30","2,740,927.00","4.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIOT","POWERFLEET INC","Information Technology","Equity","13,365,525.12","0.02","13,365,525.12","2,456,898.00","5.44","United States","NASDAQ","USD","1.00","USD","-"
"HAFC","HANMI FINANCIAL CORP","Financials","Equity","13,359,334.89","0.02","13,359,334.89","663,653.00","20.13","United States","NASDAQ","USD","1.00","USD","-"
"IIIV","I3 VERTICALS INC CLASS A","Financials","Equity","13,359,431.64","0.02","13,359,431.64","587,486.00","22.74","United States","NASDAQ","USD","1.00","USD","-"
"HTLD","HEARTLAND EXPRESS INC","Industrials","Equity","13,353,075.78","0.02","13,353,075.78","1,173,381.00","11.38","United States","NASDAQ","USD","1.00","USD","-"
"NGNE","NEUROGENE INC","Health Care","Equity","13,337,792.52","0.02","13,337,792.52","266,916.00","49.97","United States","NASDAQ","USD","1.00","USD","-"
"TRTX","TPG RE FINANCE TRUST INC","Financials","Equity","13,305,320.28","0.02","13,305,320.28","1,589,644.00","8.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","13,287,909.88","0.02","13,287,909.88","1,103,647.00","12.04","United States","NASDAQ","USD","1.00","USD","-"
"AROW","ARROW FINANCIAL CORP","Financials","Equity","13,121,804.84","0.02","13,121,804.84","458,644.00","28.61","United States","NASDAQ","USD","1.00","USD","-"
"IBRX","IMMUNITYBIO INC","Health Care","Equity","13,108,017.71","0.02","13,108,017.71","3,755,879.00","3.49","United States","NASDAQ","USD","1.00","USD","-"
"LESL","LESLIES INC","Consumer Discretionary","Equity","13,109,459.74","0.02","13,109,459.74","4,715,633.00","2.78","United States","NASDAQ","USD","1.00","USD","-"
"FWRG","FIRST WATCH RESTAURANT GROUP INC","Consumer Discretionary","Equity","13,082,605.82","0.02","13,082,605.82","770,018.00","16.99","United States","NASDAQ","USD","1.00","USD","-"
"ADTN","ADTRAN HOLDINGS INC","Information Technology","Equity","13,070,223.73","0.02","13,070,223.73","2,077,937.00","6.29","United States","NASDAQ","USD","1.00","USD","-"
"HCAT","HEALTH CATALYST INC","Health Care","Equity","13,045,504.98","0.02","13,045,504.98","1,511,646.00","8.63","United States","NASDAQ","USD","1.00","USD","-"
"CHPT","CHARGEPOINT HOLDINGS INC CLASS A","Industrials","Equity","13,021,041.06","0.02","13,021,041.06","9,939,726.00","1.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DMRC","DIGIMARC CORP","Information Technology","Equity","13,018,911.36","0.02","13,018,911.36","403,312.00","32.28","United States","NASDAQ","USD","1.00","USD","-"
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Financials","Equity","12,965,027.92","0.02","12,965,027.92","673,858.00","19.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AURA","AURA BIOSCIENCES INC","Health Care","Equity","12,963,391.82","0.02","12,963,391.82","1,138,138.00","11.39","United States","NASDAQ","USD","1.00","USD","-"
"FUBO","FUBOTV INC","Communication","Equity","12,912,173.88","0.02","12,912,173.88","7,778,418.00","1.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LGFA","LIONS GATE ENTERTAINMENT VOTING CO","Communication","Equity","12,913,318.32","0.02","12,913,318.32","1,703,604.00","7.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNCY","SUN COUNTRY AIRLINES HOLDINGS INC","Industrials","Equity","12,903,165.75","0.02","12,903,165.75","1,012,013.00","12.75","United States","NASDAQ","USD","1.00","USD","-"
"NCMI","NATIONAL CINEMEDIA INC","Communication","Equity","12,860,478.98","0.02","12,860,478.98","1,854,431.00","6.93","United States","NASDAQ","USD","1.00","USD","-"
"SPFI","SOUTH PLAINS FINANCIAL INC","Financials","Equity","12,856,518.26","0.02","12,856,518.26","374,389.00","34.34","United States","NASDAQ","USD","1.00","USD","-"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","Health Care","Equity","12,847,680.30","0.02","12,847,680.30","531,335.00","24.18","United States","NASDAQ","USD","1.00","USD","-"
"LASR","NLIGHT INC","Information Technology","Equity","12,824,674.94","0.02","12,824,674.94","1,189,673.00","10.78","United States","NASDAQ","USD","1.00","USD","-"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","12,773,188.80","0.02","12,773,188.80","55,710.00","229.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NYMT","NEW YORK MORTGAGE TRUST REIT INC","Financials","Equity","12,768,102.09","0.02","12,768,102.09","2,404,539.00","5.31","United States","NASDAQ","USD","1.00","USD","-"
"MOFG","MIDWESTONE FINANCIAL GROUP INC","Financials","Equity","12,756,555.09","0.02","12,756,555.09","438,219.00","29.11","United States","NASDAQ","USD","1.00","USD","-"
"OLMA","OLEMA PHARMACEUTICALS INC","Health Care","Equity","12,753,046.74","0.02","12,753,046.74","1,023,519.00","12.46","United States","NASDAQ","USD","1.00","USD","-"
"PACB","PACIFIC BIOSCIENCES OF CALIFORNIA","Health Care","Equity","12,740,515.20","0.02","12,740,515.20","7,078,064.00","1.80","United States","NASDAQ","USD","1.00","USD","-"
"EBF","ENNIS INC","Industrials","Equity","12,736,073.16","0.02","12,736,073.16","617,956.00","20.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BVS","BIOVENTUS CLASS A INC","Health Care","Equity","12,729,121.16","0.02","12,729,121.16","981,428.00","12.97","United States","NASDAQ","USD","1.00","USD","-"
"CLBK","COLUMBIA FINANCIAL INC","Financials","Equity","12,711,028.16","0.02","12,711,028.16","749,471.00","16.96","United States","NASDAQ","USD","1.00","USD","-"
"DAKT","DAKTRONICS INC","Information Technology","Equity","12,706,363.52","0.02","12,706,363.52","964,064.00","13.18","United States","NASDAQ","USD","1.00","USD","-"
"HUMA","HUMACYTE INC","Health Care","Equity","12,695,696.84","0.02","12,695,696.84","2,316,733.00","5.48","United States","NASDAQ","USD","1.00","USD","-"
"PL","PLANET LABS CLASS A","Industrials","Equity","12,686,044.14","0.02","12,686,044.14","5,491,794.00","2.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEMR","SEMRUSH HOLDINGS INC CLASS A","Information Technology","Equity","12,684,675.96","0.02","12,684,675.96","952,303.00","13.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVX","INNOVEX INTERNATIONAL INC","Energy","Equity","12,659,522.96","0.02","12,659,522.96","836,164.00","15.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTBT","BIT DIGITAL INC","Information Technology","Equity","12,632,136.00","0.02","12,632,136.00","3,158,034.00","4.00","China","NASDAQ","USD","1.00","USD","-"
"FPI","FARMLAND PARTNERS INC","Real Estate","Equity","12,597,412.80","0.02","12,597,412.80","1,124,769.00","11.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALT","ALTIMMUNE INC","Health Care","Equity","12,504,601.60","0.02","12,504,601.60","1,838,912.00","6.80","United States","NASDAQ","USD","1.00","USD","-"
"BATRA","ATLANTA BRAVES HOLDINGS INC SERIES","Communication","Equity","12,481,250.31","0.02","12,481,250.31","289,521.00","43.11","United States","NASDAQ","USD","1.00","USD","-"
"LXU","LSB INDUSTRIES INC","Materials","Equity","12,479,792.14","0.02","12,479,792.14","1,388,186.00","8.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLNE","CLEAN ENERGY FUELS CORP","Energy","Equity","12,472,280.32","0.02","12,472,280.32","4,391,648.00","2.84","United States","NASDAQ","USD","1.00","USD","-"
"PTVE","PACTIV EVERGREEN INC","Materials","Equity","12,468,679.56","0.02","12,468,679.56","1,057,564.00","11.79","United States","NASDAQ","USD","1.00","USD","-"
"VREX","VAREX IMAGING CORP","Health Care","Equity","12,446,777.64","0.02","12,446,777.64","992,566.00","12.54","United States","NASDAQ","USD","1.00","USD","-"
"EVER","EVERQUOTE INC CLASS A","Communication","Equity","12,370,119.12","0.02","12,370,119.12","663,633.00","18.64","United States","NASDAQ","USD","1.00","USD","-"
"IIIN","INSTEEL INDUSTRIES INC","Industrials","Equity","12,375,294.13","0.02","12,375,294.13","457,159.00","27.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OPK","OPKO HEALTH INC","Health Care","Equity","12,322,039.38","0.02","12,322,039.38","8,439,753.00","1.46","United States","NASDAQ","USD","1.00","USD","-"
"BYON","BEYOND INC","Consumer Discretionary","Equity","12,316,734.32","0.02","12,316,734.32","1,212,277.00","10.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DIN","DINE BRANDS GLOBAL INC","Consumer Discretionary","Equity","12,319,989.92","0.02","12,319,989.92","415,094.00","29.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GTN","GRAY TELEVISION INC","Communication","Equity","12,257,907.48","0.02","12,257,907.48","2,245,038.00","5.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHIL","DIAMOND HILL INVESTMENT GROUP INC","Financials","Equity","12,247,830.54","0.02","12,247,830.54","78,166.00","156.69","United States","NASDAQ","USD","1.00","USD","-"
"ACCO","ACCO BRANDS CORP","Industrials","Equity","12,226,419.23","0.02","12,226,419.23","2,402,047.00","5.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLFD","CLEARFIELD INC","Information Technology","Equity","12,209,408.64","0.02","12,209,408.64","316,224.00","38.61","United States","NASDAQ","USD","1.00","USD","-"
"SHBI","SHORE BANCSHARES INC","Financials","Equity","12,154,398.84","0.02","12,154,398.84","849,364.00","14.31","United States","NASDAQ","USD","1.00","USD","-"
"MSBI","MIDLAND STATES BANCORP INC","Financials","Equity","12,137,079.60","0.02","12,137,079.60","525,870.00","23.08","United States","NASDAQ","USD","1.00","USD","-"
"KALV","KALVISTA PHARMACEUTICALS INC","Health Care","Equity","12,114,003.85","0.02","12,114,003.85","980,891.00","12.35","United States","NASDAQ","USD","1.00","USD","-"
"RYAM","RAYONIER ADVANCED MATERIALS INC","Materials","Equity","12,089,679.50","0.02","12,089,679.50","1,667,542.00","7.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TK","TEEKAY CORPORATION CORP","Energy","Equity","12,091,439.16","0.02","12,091,439.16","1,470,978.00","8.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
